x,y,z
0.43172225,0.11192500000000002,0.1317175
0.433347,0.13912275,-0.2776065
0.36622499999999997,0.4942634285714286,-0.25311064285714285
0.376731,0.5251635555555556,0.07779588888888887
0.3194834482758621,0.8522165517241379,-0.0956386551724138
0.271097,0.9351638000000001,-0.4925604
0.15767083333333332,0.954114,0.2582665
0.376642,1.1302762000000004,-0.3789459
0.287677,1.1668497777777778,0.19844844444444443
0.39546630769230773,1.3610308461538463,-0.28749784615384616
0.35753518181818184,1.4016415454545454,0.10326990909090907
0.35037877777777776,1.613145777777778,-0.0936691111111111
