x,y,z
-0.6013712499999999,0.504483875,-0.127367
-0.390682875,0.14185875,-0.09453675
-0.6985380833333336,0.8000795833333333,0.12202041666666669
-0.38213569999999997,0.553034,-0.041266800000000006
-0.4514136896551724,0.9312017241379309,-0.03646051724137932
-0.6463709999999999,1.5294001666666663,0.1786425
-0.2661358,1.0548220000000001,-0.6661128
-0.3223133571428572,1.2322941428571428,-0.47858300000000004
-0.41251969230769236,1.4050534615384616,0.171307
-0.38607992857142853,1.3864697857142858,-0.31641014285714286
-0.2806605454545455,1.4290828181818185,0.026998545454545452
-0.3489091111111111,1.624503,-0.10947044444444447
