x,y,z
0.058658499999999995,0.484881,-0.012964625
0.21374533333333334,0.38545908333333334,-0.06010749999999999
0.025478151515151513,-0.13757142424242422,-0.08514972727272724
0.12079290000000002,-0.4642297999999999,-0.1606908
0.28626437499999996,0.18597325,-0.112855125
0.3494452,-0.025447800000000003,-0.1255678
0.153614,-0.82281,-0.1850811111111111
-0.11897892307692308,0.37200646153846156,-0.08494092307692308
-0.08587945454545455,-0.46935645454545455,-0.1607202727272727
-0.21620885714285715,0.18826014285714285,-0.123348
-0.28629714285714286,-0.021775857142857142,-0.09909785714285714
-0.12120600000000001,-0.818063625,-0.193102125
