x,y,z
0.022213230769230766,0.11479430769230771,-0.06879261538461538
0.39832349999999994,0.1089464,-0.07708620000000001
0.3475455,0.4854347142857142,-0.07318457142857145
0.007464692307692308,0.49309246153846154,-0.05829323076923077
0.17586527777777772,0.789709611111111,-0.13845480555555556
0.48373483333333334,1.5174616666666667,0.5394614999999999
-0.12902249999999998,1.4459998333333335,0.5467995
0.4178591111111111,1.5046181111111112,0.24145966666666668
-0.06953028571428573,1.4585522857142856,0.2899322857142857
6.874999999999756e-05,1.4433295,0.04805533333333334
0.3444818,1.479789,0.039149300000000005
0.16762725,1.5425983749999999,0.020128499999999997
