x,y,z
0.056907444444444434,0.626578,0.21265522222222222
0.042317029411764705,-0.029773676470588234,0.025418852941176472
0.18540216666666667,-0.388215,-0.05865416666666667
0.2783569,0.4678142,0.1697802
0.38036575,0.25979025,0.184053125
0.248774625,0.06569775000000001,0.30845374999999997
0.20828487499999998,-0.78026975,-0.143821
-0.11018700000000001,-0.39315069999999996,-0.0524044
-0.28615880000000005,0.2903627,0.218201
-0.16423658333333332,0.47564049999999997,0.16141858333333334
-0.14775183333333333,0.08758433333333333,0.3362541666666667
-0.1387057,-0.7873980000000002,-0.13487659999999999
