x,y,z
-0.08450089999999999,0.6182289,-0.1171846
0.15751733333333337,0.5079483333333333,-0.13907866666666668
-0.03490307407407408,0.0005087037037037047,-0.12601992592592592
0.08921569999999998,-0.3429167,-0.187404
0.2374149,0.313914,-0.1997325
0.3626875,0.069518,-0.272814
0.1298114,-0.7396537,-0.2965868
-0.15914319999999998,-0.34562299999999996,-0.19026490000000001
-0.26923662499999995,0.446124625,-0.14362350000000002
-0.32695137499999993,0.243650375,-0.2171755
-0.43230133333333337,0.006069333333333333,-0.2793883333333333
-0.19676300000000002,-0.7292587777777778,-0.29340177777777776
