x,y,z
0.031222555555555555,0.5173781111111111,-0.03467
0.22516154545454548,0.3829853636363636,-0.026771545454545454
0.0237805,-0.0915711,-0.12239830000000002
0.14810866666666667,-0.4020554166666667,-0.16500083333333332
0.32577212499999997,0.237428125,0.0641355
0.19434216666666668,0.05231216666666667,0.1645736666666667
0.16252136363636363,-0.7575948181818181,-0.24038263636363635
-0.1589461111111111,0.3905292222222222,-0.044642
-0.08624174999999999,-0.403245,-0.17828908333333338
-0.2811335,0.24939166666666665,0.04028466666666666
-0.17097116666666667,0.07448583333333332,0.15555666666666668
-0.09394630000000001,-0.7750991,-0.24678719999999998
