x,y,z
0.0168458,0.5732407,-0.15477449999999998
0.15850172727272727,0.47057909090909084,-0.08602363636363637
0.0020952352941176464,-0.05098305882352943,-0.17332300000000003
0.10953081818181819,-0.37942872727272725,-0.20787809090909093
0.08818442857142858,0.418391,0.09612114285714288
0.120147,0.6362486666666667,0.15223016666666664
0.1253353,-0.7575321,-0.25895250000000003
-0.14707533333333334,-0.3929934166666667,-0.22400725
-0.1438325454545455,0.49106409090909087,-0.07794554545454545
-0.082527,0.42680674999999996,0.12609575
-0.0864946,0.6403164,0.14452380000000004
-0.161661125,-0.75112,-0.27492425
