x,y,z
1.7117570000000002,0.26270499999999997,-0.11802657142857143
1.4036031249999998,0.226738,-0.09131
1.1833396363636366,-0.15232609090909088,-0.04599318181818182
1.1711544615384615,0.14448999999999998,-0.06762484615384616
0.12453299999999999,0.029621875,0.337514875
1.1775803636363635,0.004480454545454546,-0.07451645454545455
0.07659919999999999,0.0088519,-0.047514
0.4833093870967743,-0.08023967741935487,-0.0845238064516129
1.4410048571428573,-0.2341692857142857,-0.06635042857142857
0.4720018,-0.3018781,-0.4365394
0.146834875,-0.26562774999999994,-0.22169262499999998
1.715449,-0.2749527142857143,-0.06014900000000001
