x,y,z
0.0776152,0.6185486000000001,-0.1480366
0.06783153125000001,-0.005658999999999999,-0.1975373125
-0.08607736363636363,-0.3581442727272728,-0.15708081818181818
0.030950099999999998,0.451671,0.03565
0.10472550000000001,0.250597625,0.1000665
0.14291466666666666,-0.012108333333333332,0.16725900000000002
-0.10954877777777776,-0.7394372222222223,-0.15164233333333332
0.19968009090909095,-0.35081163636363627,-0.28317909090909094
0.13200099999999998,0.6067897999999999,-0.3290226
0.01061077777777778,0.5892785555555555,-0.5230528888888889
-0.230339,0.7039524999999999,-0.5300223333333333
0.30863087499999997,-0.7425846250000001,-0.265340875
