x,y,z
1.2633955,-0.002290125,0.28821075
1.0315878333333333,0.049133,0.41391433333333333
1.1448467272727272,-0.0737480909090909,-0.2565918181818182
1.350053846153846,0.049509230769230764,0.06491884615384615
0.7625860370370369,-0.08347855555555554,0.1652328888888889
0.09056222222222224,-0.12473555555555557,0.37555099999999997
1.3507270000000002,0.020961999999999998,-0.16312725000000003
0.4485760000000001,0.06976109999999999,0.38201840000000004
0.9482501249999999,-0.129962375,-0.352531125
0.46148090909090905,-0.0011251818181818155,-0.18744209090909092
0.08688425000000001,-0.051008,-0.388373125
0.6934901666666665,-0.06441083333333332,-0.35187133333333337
