x,y,z
0.6059958333333334,0.10896333333333334,0.18171283333333332
0.8677295714285714,0.08597128571428571,0.09888257142857142
1.0296860714285714,0.013793428571428571,-0.05527349999999999
1.1010554545454545,-0.3178163636363636,-0.24478981818181822
0.4874535384615383,-0.1148446923076923,-0.06457515384615385
0.13564185714285712,0.14149157142857144,-0.11058114285714285
1.1713974545454546,-0.14137200000000003,-0.14840554545454546
0.44420258333333335,0.3023375,-0.22244416666666667
0.07713480000000002,-0.2350793,-0.1257069
0.15907312499999998,-0.219688,0.259284
1.1133148750000001,-0.373226625,-0.46307100000000007
1.3157328333333334,-0.3148095,-0.33672266666666656
