x,y,z
-0.24256470000000002,0.1428679,-0.4193238
-0.056650000000000006,0.356114875,-0.24253324999999998
-0.1954541111111111,0.6414725555555555,-0.05023422222222222
-0.2729465555555556,0.5402996666666666,-0.39168322222222224
-0.19343604,0.8982838,-0.28026164000000003
0.26878079999999993,1.1359998,-0.0007906000000000007
-0.46676220000000007,0.9312514000000001,-0.5700158
0.10418872727272727,1.2578340000000001,-0.2119416363636364
-0.3485424545454545,1.1919574545454543,-0.5634103636363637
-0.27827966666666665,1.3591187777777778,-0.5276368888888888
-0.013031916666666666,1.4143270000000001,-0.29211275
-0.186561,1.622995375,-0.372695375
