x,y,z
0.20950839999999998,0.11316169999999999,-0.1486511
-0.19876000000000002,0.11717366666666666,-0.15458788888888889
-0.1730349090909091,0.4229753636363636,-0.0067202727272727275
0.19106833333333334,0.46663422222222223,-0.01788088888888889
-0.011659285714285714,0.7473314285714283,-0.15355692857142858
0.7499171666666666,1.279831,0.02065033333333333
-0.7449145,1.2711595,0.015142500000000001
0.5151365384615384,1.2627475384615385,-0.025756307692307696
-0.4966815833333334,1.2630226666666664,-0.018704666666666665
-0.2146166363636364,1.271035181818182,-0.04934399999999999
0.22753633333333334,1.26419525,-0.05227016666666667
0.020380222222222223,1.4079854444444446,0.05899877777777777
