x,y,z
-0.0019760999999999976,0.6442081999999999,-0.28717050000000005
0.17306049999999998,0.5455969166666667,-0.21253541666666664
-0.016531740740740743,0.018322555555555557,-0.2946524074074075
0.13348000000000002,-0.3344179166666667,-0.33570691666666663
0.12297250000000001,0.5008733750000001,-0.00028337500000000064
0.06837414285714287,0.4783514285714286,0.28447314285714287
0.1655139,-0.7264048,-0.4234132
-0.16033958333333334,0.5724115,-0.19116641666666667
-0.14216049999999997,-0.3287112,-0.3451081
-0.14036474999999998,0.478852375,0.0332505
-0.06835087499999999,0.46702725,0.268781625
-0.19752350000000002,-0.7188907499999999,-0.446826
