x,y,z
-0.0027763333333333333,0.7505652222222223,-0.03325288888888889
0.2119597142857143,0.6321450000000001,-0.023885142857142858
0.007117696969696971,0.05970845454545455,-0.05030375757575758
0.13203827272727275,-0.29834072727272726,-0.11391063636363637
0.3777233333333333,0.5274230000000001,0.12080355555555555
0.25571320000000003,0.3781552,0.3094418
0.17116720000000002,-0.7022229,-0.21242119999999995
-0.13467607692307693,-0.2976052307692308,-0.121438
-0.21900666666666666,0.6307729999999999,-0.026397916666666663
-0.37033542857142854,0.5302041428571429,0.11342628571428572
-0.2769255,0.38453716666666665,0.2846376666666666
-0.17488155555555554,-0.6915212222222222,-0.24618133333333336
