x,y,z
0.064336,0.5273515555555555,-0.051040999999999996
0.22628758333333332,0.3866496666666667,-0.06790566666666667
0.011158848484848482,-0.10600972727272727,-0.05587978787878789
0.07146454545454545,-0.46630900000000003,-0.07018254545454546
0.23353825000000003,0.15411225,-0.062951375
0.28896399999999994,-0.0661317142857143,-0.016964285714285713
0.022202500000000003,-0.8366755,-0.12206762500000001
-0.12088922222222223,0.3830124444444445,-0.08544277777777778
-0.13462845454545455,-0.4093311818181818,0.046806999999999994
-0.16223114285714285,0.16771285714285716,-0.052988857142857136
-0.2760528571428571,-0.03442557142857142,-0.030473999999999998
-0.156665,-0.32265866666666665,-0.28277199999999997
