x,y,z
-0.024285,0.636593,-0.18335144444444446
-0.038306931034482745,0.01481924137931034,-0.27037417241379313
0.10261441666666667,-0.33747141666666663,-0.324355
0.22525028571428574,0.34991342857142854,-0.27145985714285714
0.17770387499999998,0.54560725,-0.198543875
0.2945882857142857,0.08541728571428572,-0.3010007142857143
0.138075,-0.7297358,-0.41773989999999994
-0.2314378888888889,0.5425411111111111,-0.23732822222222227
-0.14769036363636365,-0.33134790909090905,-0.32227527272727274
-0.2679125,0.34425037499999994,-0.325631
-0.31849666666666665,0.09691633333333334,-0.35313516666666667
-0.18282677777777778,-0.711164,-0.41526566666666664
