x,y,z
0.0484495,0.375913,0.0777416
0.21623508333333333,0.35249749999999996,0.06750624999999998
0.019330096774193548,-0.2811483870967742,0.06318964516129032
0.1450621818181818,-0.6328922727272727,0.009079363636363637
0.39218549999999996,0.52436925,0.15564337500000003
0.42092585714285713,0.7927799999999999,0.2511601428571429
0.16219680000000003,-1.0421867999999999,-0.022024500000000002
-0.09120578571428573,-0.6428148571428572,0.00021621428571428288
-0.2981526,0.5711841,0.11936830000000001
-0.1294465,0.3795779166666666,0.049162333333333336
-0.28219199999999994,0.8348915714285715,0.1933842857142857
-0.09900223076923077,-1.0416087692307692,-0.02159676923076923
