x,y,z
0.11670555555555556,0.5798363333333333,0.23372855555555555
0.0899085,-0.06943018749999999,0.019781031249999997
0.14754772727272727,-0.4262423636363636,0.0021409999999999997
0.33994238461538456,0.4188594615384616,0.11743876923076924
0.45361100000000004,0.2544287777777778,0.03161755555555556
0.593625,0.019121,0.023360166666666668
0.115084125,-0.8199306249999999,-0.029183874999999998
-0.10310954545454547,0.42779354545454545,0.1135879090909091
-0.11880022222222222,-0.40792988888888887,0.02527255555555556
-0.24923877777777775,0.2530475555555556,0.056311
-0.4035648333333333,0.05597666666666667,0.073369
-0.17311136363636362,-0.31307127272727275,-0.3266749090909091
